genres,release_date,price,item_id,developer
"['Action', 'Adventure', 'RPG']",2014-06-03,29.99,233290,Airtight Games
"['Indie', 'RPG']",2012-10-28,4.99,296050,Key17 Games
"['Casual', 'Sports']",2013-01-11,12.99,299500,Big Head Games
"['Action', 'Adventure', 'Indie', 'RPG']",2014-06-03,19.99,301220,Sourena Game Studio
"['Action', 'Adventure', 'Free to Play', 'Simulation', 'Sports']",2014-06-03,Free to Play,253710,"Expansive Worlds,Avalanche Studios"
"['Indie', 'Simulation']",2007-03-22,7.99,302080,SCS Software
"['Action', 'Adventure', 'Indie']",2014-06-03,14.99,260790,"Nicalis, Inc."
"['Action', 'Free to Play', 'Massively Multiplayer', 'RPG']",2014-06-04,Free to Play,224600,"Trion Worlds, Inc."
"['Action', 'Indie']",2014-06-03,3.99,293720,Vector Games
"['Adventure', 'Indie', 'RPG']",2014-04-02,6.99,299780,Glass Knuckle Games
"['Action', 'Indie']",2013-11-11,5.99,299840,Pavel Bulatov
"['Indie', 'Simulation']",2011-06-17,4.99,302060,SCS Software
"['Action', 'Adventure', 'Indie']",2014-06-04,4.99,281920,Dreamworlds
['Simulation'],2014-06-05,19.99,258646,Dovetail Games
['Strategy'],2014-05-29,7.99,273381,Creative Assembly
"['Action', 'Indie']",2014-06-05,6.99,268220,Phenomenon Games
"['Action', 'Adventure', 'Indie']",2017-11-02,16.99,250620,Krillbite Studio
['Action'],2014-05-29,1.99,234787,Treyarch
['Action'],2014-05-29,1.99,234785,Treyarch
['Action'],2014-05-29,1.99,292020,Treyarch
"['Adventure', 'Casual']",1999-11-05,6.99,294550,Humongous Entertainment
"['Adventure', 'Casual']",2003-08-19,6.99,292820,Humongous Entertainment
"['Adventure', 'Casual']",1998-01-01,6.99,294680,Humongous Entertainment
"['Animation &amp; Modeling', 'Design &amp; Illustration', 'Education', 'Software Training', 'Utilities']",2014-05-23,14.99,270940,Axis Game Factory
"['Adventure', 'Casual']",1998-12-31,4.99,292280,Humongous Entertainment
['Action'],2014-05-29,1.99,292021,Treyarch
"['Design &amp; Illustration', 'Utilities']",2014-05-23,14.99,292230,Sebastien Bini
"['Action', 'Adventure', 'Indie']",2014-05-23,1.99,294140,The Working Parts
"['Simulation', 'Strategy']",2014-05-23,59.99,261470,Code Force
"['Action', 'Adventure', 'Indie']",2014-05-26,11.99,95400,"Sparpweed,Codeglue"
"['Action', 'Adventure']",2014-05-26,29.99,243470,Ubisoft
"['Action', 'Adventure']",2014-05-26,19.99,293054,Ubisoft Montreal
['RPG'],2014-05-27,15.99,239120,Square Enix
"['Action', 'Adventure', 'Indie']",2014-05-22,4.99,295610,Magnetic Realms
"['Action', 'Indie', 'Strategy']",2014-05-21,2.99,273680,Arkedo
"['Action', 'Adventure', 'Strategy']",2014-10-31,5.99,268200,InsGames
"['Indie', 'RPG']",2014-05-21,4.99,303780,"Vagabond Dog,Laser Destroyer Team"
['Simulation'],2014-05-22,19.99,222636,Dovetail Games
['Action'],2014-05-22,9.99,275610,Nomad Games
"['Simulation', 'Strategy']",2014-05-22,9.99,277630,Sproing
['Action'],2014-05-22,3.99,286633,Infinity Ward
['Action'],2014-05-22,1.99,286634,Infinity Ward
['Action'],2014-05-22,1.99,281344,Infinity Ward
['Action'],2014-05-22,2.99,286636,Infinity Ward
['Action'],2014-05-22,2.99,286635,Infinity Ward
['Action'],2014-05-22,3.99,286632,Infinity Ward
"['Adventure', 'Casual', 'Strategy']",2013-04-18,6.99,302490,Alawar
['Action'],2014-05-22,1.99,286630,Infinity Ward
['Action'],2014-05-22,1.99,281347,Infinity Ward
['Action'],2014-05-22,1.99,281345,Infinity Ward
"['Free to Play', 'Simulation']",2014-05-25,4.99,304330,Noble Empire Corp.
"['Free to Play', 'Simulation']",2014-05-29,49.99,304310,Noble Empire Corp.
"['Free to Play', 'Simulation']",2014-05-26,14.99,304320,Noble Empire Corp.
['Indie'],2014-05-27,4.99,300900,Freegamer
['Action'],2014-05-28,1.99,289731,Eko Software
"['Adventure', 'Casual', 'Indie']",2014-05-28,12.99,278360,Gone North Games
['Indie'],2014-05-28,4.99,291610,Smudged Cat Games Ltd
"['Action', 'Adventure', 'Indie']",2014-05-28,19.99,265830,Nowhere Studios
"['Action', 'Indie', 'Simulation', 'Sports']",2014-05-28,0.99,296150,Genee Network
"['Casual', 'Indie']",2014-05-06,3.99,278720,Jonathan Yandel
['Action'],2014-05-22,1.99,286631,Infinity Ward
['Action'],2014-05-22,1.99,281346,Infinity Ward
"['Casual', 'Indie', 'Simulation', 'Strategy']",2014-05-22,9.99,297330,Firebase Industries Ltd.
"['Casual', 'Simulation', 'Strategy']",2014-05-22,9.99,301260,"World-Loom,Nitreal"
"['Action', 'Casual', 'Indie', 'Strategy']",2014-05-15,4.99,296650,kunst-stoff GmbH
['Action'],2014-05-19,19.99,201810,Machine Games
"['Indie', 'Simulation']",2014-05-20,0.99,297791,SCS Software
"['Free to Play', 'Indie', 'Strategy']",2014-05-20,34.99,294312,Peoleo Entertainment
"['Indie', 'Simulation']",2014-05-20,0.99,297793,SCS Software
"['Action', 'Adventure', 'Indie']",2014-05-20,14.99,290320,Defrost Games
"['Action', 'Indie', 'RPG']",2014-05-20,19.99,237930,Supergiant Games
"['Indie', 'Simulation']",2014-05-20,0.99,297792,SCS Software
"['Adventure', 'Indie']",2014-05-20,0.99,295250,Peter Moorhead
"['Action', 'Indie', 'RPG']",2014-05-20,0.99,283750,Opus
"['Adventure', 'Indie']",2014-05-20,9.99,284390,The Game Kitchen
"['Free to Play', 'Massively Multiplayer', 'RPG']",2008-02-01,Free to Play,300970,Onson Soft
"['Action', 'Adventure', 'Casual', 'Indie']",May 2014,6.99,263700,Angry Mob Games
"['Action', 'Adventure', 'Indie']",2014-05-21,9.99,239430,Toxic Games
"['Action', 'Indie', 'Strategy']",2014-09-19,19.99,260330,Team17 Digital Ltd
"['Simulation', 'Strategy']",2002-10-15,9.99,285330,Chris Sawyer Productions
"['Simulation', 'Strategy']",1999-03-31,5.99,285310,Chris Sawyer Productions
"['Free to Play', 'Indie', 'Simulation']",2014-05-21,Free to Play,262410,Noble Empire Corp.
"['Action', 'Indie', 'Simulation']",2014-05-21,9.99,263760,Secret Exit Ltd.
"['Action', 'Free to Play', 'Indie', 'Early Access']",2014-06-25,Free to Play,299420,candyrocketstudio
"['Action', 'Simulation']",2014-05-21,19.99,291910,VIS - Visual Imagination Software
"['Adventure', 'Casual', 'RPG']",2014-05-21,3.99,300220,Smolders
['Adventure'],2014-05-21,14.99,255390,Press Play
"['Indie', 'RPG']",2014-05-21,9.99,274310,Vagabond Dog
"['Action', 'Indie', 'Racing']",2014-05-16,4.99,297780,"Holy Warp,Black Wing Foundation"
"['Action', 'Indie']",2014-05-16,6.99,292570,Utopian World of Sandwiches
"['Action', 'Indie', 'Racing']",2014-05-16,9.99,284930,"Holy Warp,Black Wing Foundation"
"['Action', 'Adventure', 'Casual', 'Indie', 'Simulation', 'Strategy']",2014-05-16,6.99,301750,DL Softworks
"['Indie', 'Strategy']",2013-09-10,6.99,282800,Orange_Juice
"['Action', 'Simulation']",2007-04-20,9.99,292420,Zootfly
"['Action', 'Adventure', 'Indie', 'Simulation', 'Early Access']",2014-05-12,9.99,291250,Meteoric Games
['Action'],2014-05-13,49.99,278080,"KOEI TECMO GAMES CO., LTD."
"['Action', 'Adventure', 'Indie', 'RPG']",2014-05-13,9.99,296930,Hapa Games
['Adventure'],2012-12-10,4.99,299110,Gogii Games
['Adventure'],2010-02-21,4.99,299150,Gogii Games
"['Adventure', 'Indie']",2014-05-13,24.99,237970,Centauri Production
"['Action', 'Adventure', 'Indie']",2002-10-25,2.99,296180,Microids
['Adventure'],2007-06-11,4.99,299160,Gogii Games
"['Action', 'Indie']",2015-04-02,14.99,270150,Osumia Games
"['Action', 'Indie', 'RPG']",2014-05-08,12.99,225280,Over the Top Games
"['Indie', 'Simulation', 'Strategy']",2014-05-08,14.99,290970,SomaSim
['Action'],1991-10-23,4.99,358260,3D Realms (Apogee Software)
"['Indie', 'RPG', 'Strategy']",2014-05-05,0.99,294330,Winter Wolves
"['Indie', 'RPG', 'Strategy']",2011-03-27,18.99,291050,Winter Wolves
"['Action', 'Racing']",1994-10-17,4.99,358380,Beavis Soft
['Action'],1997-05-13,9.99,358400,3D Realms (Apogee Software)
['Action'],1995-05-01,6.99,358370,Terminal Reality
"['Action', 'Adventure']",1992-05-01,4.99,358340,Redwood Games
"['Action', 'Free to Play']",1996-11-19,Free,358390,3D Realms
['Action'],1992-02-01,4.99,358350,3D Realms (Apogee Software)
"['Action', 'Adventure']",1995-11-11,4.99,358320,3D Realms (Apogee Software)
['Action'],1994-04-01,4.99,358360,Cygnus Studios
['Action'],1994-12-21,6.99,358410,3D Realms (Apogee Software)
"['Action', 'Adventure']",1991-10-01,4.99,358230,3D Realms (Apogee Software)
['Action'],2014-05-08,14.99,259251,Infinity Ward
"['Adventure', 'Indie']",2014-05-08,19.99,261510,Big Finish Games
['Indie'],2014-05-08,4.99,251630,Grip Games
"['Indie', 'Simulation', 'Strategy']",2014-05-09,12.99,244410,BattleGoat Studios
"['Action', 'Indie', 'Strategy']",2014-05-08,4.99,286440,Pointscape
"['Adventure', 'Early Access', 'Indie', 'RPG']",2014-05-09,19.99,268930,Visual Outbreak
"['Adventure', 'Indie']",2006-09-05,9.99,296850,Himalaya Studios
['Action'],1993-04-09,4.99,358210,3D Realms (Apogee Software)
['RPG'],2014-05-09,9.99,297940,"SmiteWorks USA, LLC"
['Action'],1993-01-23,2.99,358300,3D Realms (Apogee Software)
['RPG'],2014-05-09,9.99,299280,"SmiteWorks USA, LLC"
['Adventure'],1992-10-01,4.99,358200,Redwood Games
"['Casual', 'Free to Play', 'Indie', 'RPG', 'Strategy']",2014-05-05,Free to Play,297210,Oryx Design Lab
"['Action', 'Adventure']",1994-07-15,4.99,358220,Animation F/X
"['Adventure', 'Casual']",1993-10-01,6.99,294650,Humongous Entertainment
"['Action', 'Casual', 'Indie']",2014-05-06,3.99,296910,AwesomeBlade
"['Action', 'Free to Play', 'Indie']",2014-05-01,Free to Play,242720,"Masangsoft, Inc."
"['Adventure', 'Indie', 'RPG']",2012-06-20,19.99,293680,MoaCube
"['Action', 'Indie', 'Strategy']",2002-05-01,4.99,294770,Digital Reality
"['Action', 'Indie']",2014-05-01,14.99,273240,"Dracue, Co. ltd"
"['Adventure', 'RPG', 'Strategy']",2014-05-01,4.99,281600,Idea Factory
"['Action', 'Indie', 'Strategy']",2014-05-01,4.99,296360,Unknown Worlds Entertainment
"['Action', 'Indie', 'Strategy']",2014-05-01,4.99,294790,Digital Reality
"['Action', 'Adventure', 'Casual', 'Indie']",2014-04-22,3.99,297550,"tinyBuild,MrFuby"
"['Adventure', 'Casual']",1996-10-31,4.99,294710,Humongous Entertainment
"['Adventure', 'Casual']",1999-10-01,6.99,292240,Humongous Entertainment
"['Adventure', 'Casual']",1996-12-19,4.99,294580,Humongous Entertainment
"['Adventure', 'Casual']",1998-10-02,6.99,292780,Humongous Entertainment
"['Action', 'Adventure', 'Indie']",2013-11-26,2.99,264220,TawStudio Entertainment
"['Adventure', 'Casual']",1996-03-29,6.99,294530,Humongous Entertainment
"['Action', 'Indie', 'Massively Multiplayer', 'RPG', 'Early Access']",2014-05-01,14.99,283100,Iron Bit
"['Action', 'Indie']",2014-05-01,9.99,287100,"Holy Warp,Black Wing Foundation"
"['Action', 'Indie']",2014-05-01,9.99,284970,OPQAM
"['Action', 'Indie']",2013-08-19,19.99,242880,Big Robot Ltd
"['Casual', 'Indie', 'Simulation']",2014-05-02,4.99,277500,Excalibur
"['Action', 'Indie', 'RPG']",2014-04-24,6.99,295870,Nick Donnelly
['Action'],2001-07-30,9.99,283350,Rage Software
"['Action', 'Adventure', 'Casual', 'Indie']",2014-05-02,2.99,291130,Haruneko Entertainment
"['Indie', 'Strategy']",2008-08-21,3.99,285350,"Scott Thunelius,Chronic Logic,Tony Porter"
"['Action', 'RPG', 'Simulation', 'Strategy']",2014-05-02,3.99,296990,Mighty Rabbit Studios
"['Action', 'Adventure']",1992-03-01,4.99,358250,3D Realms (Apogee Software)
['Racing'],1996-09-06,4.99,358270,Remedy
"['Action', 'Adventure']",1994-06-01,4.99,358290,Moonlite Software
"['Action', 'RPG']",2014-04-25,39.99,236430,"FromSoftware, Inc"
"['Adventure', 'Indie']",2010-06-01,6.99,288750,Cateia Games
"['Action', 'Free to Play', 'Indie']",2014-04-25,Free to Play,207230,CodeBrush Games
"['Action', 'Casual', 'Indie']",2014-04-25,6.99,275490,Crazy Moo Games
['Simulation'],2014-04-25,7.99,288850,PlayWay S.A.
"['Action', 'Indie', 'Strategy']",2014-04-25,6.99,275470,Coatsink
"['Indie', 'RPG', 'Strategy']",2014-04-25,1.99,267770,Nomad Games
"['Design &amp; Illustration', 'Web Publishing']",2014-04-25,14.99,291471,Murray Atkinson
"['Design &amp; Illustration', 'Web Publishing']",2014-04-25,4.99,285462,Elijah Mills
"['Design &amp; Illustration', 'Web Publishing']",2014-04-25,29.99,285460,PVGames
"['Design &amp; Illustration', 'Web Publishing']",2014-04-25,19.99,297645,Frontier Works
"['Casual', 'Free to Play', 'Indie']",2014-04-25,7.99,295510,stage-nulla
"['Adventure', 'Casual', 'Strategy']",2012-07-11,6.99,296240,"Boolat Games,Alawar Entertainment"
"['Adventure', 'Casual', 'Indie', 'RPG']",2014-04-25,5.99,280140,Aldorlea Games
"['Action', 'Casual', 'Indie', 'Strategy']",2014-04-28,4.99,280930,Hitcents
"['Action', 'Indie']",2014-04-28,3.99,291070,Handsome Games
"['Adventure', 'Casual', 'Strategy']",2013-08-01,6.99,296220,Alawar Entertainment
['Adventure'],2008-03-19,4.99,298020,Gogii Games
"['Action', 'Adventure', 'Casual', 'Indie']",2014-04-29,9.99,230840,Zombie Studios
['Adventure'],2012-05-18,4.99,281240,Gogii
['Adventure'],2010-08-06,4.99,294390,Gogii Games
"['Casual', 'Indie', 'Strategy']",2014-04-29,2.99,258852,BlueLine Games
['RPG'],2014-04-29,14.99,256290,Ubisoft Montréal
['RPG'],2014-04-30,2.99,290400,Ubisoft Montréal
['RPG'],2014-04-30,1.99,290402,Ubisoft Montréal
['RPG'],2014-04-30,0.99,290403,Ubisoft Montréal
['RPG'],2014-04-30,1.99,290401,Ubisoft Montréal
['Strategy'],2014-04-23,4.99,295990,Atapki
['RPG'],2014-04-30,2.99,290405,Ubisoft Montréal
['RPG'],2014-04-30,1.99,290404,Ubisoft Montréal
"['Action', 'Casual', 'Strategy']",2014-04-23,9.99,286520,"Alawar,Whalebox Studio"
"['Indie', 'RPG', 'Strategy']",2014-04-23,9.99,291190,Trese Brothers
['Simulation'],2014-04-24,19.99,258647,Dovetail Games - Trains
"['Adventure', 'Indie']",2014-04-24,9.99,236930,Wadjet Eye Games
"['Adventure', 'Indie']",2011-02-18,7.99,293980,Wax Lyrical Games
['Racing'],2014-04-24,19.99,287330,"RedLynx, in collaboration with  Ubisoft Shanghai"
['Racing'],2014-04-24,19.99,245490,"RedLynx, in collaboration with  Ubisoft Shanghai, Ubisoft Kiev"
['Action'],2003-07-30,4.99,297620,Revistronic
['Strategy'],2014-04-24,2.99,292900,Stardock Entertainment
"['Adventure', 'Casual', 'Indie', 'RPG']",2014-04-18,9.99,278490,"Amaranth Games, LLC"
"['Action', 'Indie']",2014-04-18,4.99,290440,"神奈川電子技術研究所,EXTREME"
"['Action', 'Indie', 'Early Access']",2014-04-18,9.99,264440,Lantana Games
"['Adventure', 'Indie']",2014-03-20,6.99,283180,Faravid Interactive
"['Action', 'Adventure', 'Indie']",2014-04-18,0.99,293180,Microblast Games
"['Casual', 'Indie', 'Simulation']",2011-04-17,17.99,291030,Winter Wolves
"['Casual', 'Indie', 'Simulation']",2014-02-01,0.99,294340,Winter Wolves
"['Action', 'Casual', 'Indie']",2014-04-03,3.99,294230,Forever Entertainment S. A.
"['Indie', 'Simulation', 'Strategy']",2014-04-18,19.99,273070,"Arcen Games, LLC"
"['Action', 'Adventure', 'Free to Play', 'Indie']",2014-04-18,Free,286080,Stridemann
"['Action', 'Indie']",2014-04-22,1.99,245175,Lab Zero Games
"['Indie', 'Strategy']",2014-04-22,Free,293200,Matthew Brown
['Indie'],2014-04-22,14.99,243220,Phosfiend Systems
"['Action', 'Adventure', 'Indie']",2014-04-22,6.99,296170,Young Horses
"['Action', 'Adventure']",2014-04-22,19.99,257070,"WB Games Montreal,Splash Damage"
"['Action', 'Adventure']",2014-04-22,9.99,277830,"WB Games Montreal,Splash Damage"
['Casual'],2014-04-19,4.99,292090,"Electric Eggplant,Kalani Games, Inc.,HRG (Heirs of Rube Goldberg),Unity Games"
"['Action', 'Indie', 'Simulation']",2014-04-22,9.99,250720,"Escape Hatch Entertainment, LLC"
"['Adventure', 'Casual']",2001-02-11,4.99,289820,Microids
"['Adventure', 'Casual']",2014-04-17,7.99,289840,Microids
"['Action', 'Adventure', 'Casual', 'Indie']",2014-04-17,12.99,250050,Infinite Monkeys Entertainment Ltd.
['Strategy'],2014-04-17,29.99,251060,Eugen Systems
"['Simulation', 'Strategy']",2004-10-11,9.99,282400,GolemLabs
"['Action', 'Adventure', 'RPG']",2008-08-08,7.99,276890,WildTangent
"['Action', 'Free to Play', 'Indie', 'Massively Multiplayer', 'RPG']",2014-04-17,9.99,294180,Wild Shadow Studios
['RPG'],2014-04-18,4.99,286120,Cuve Games
['Simulation'],2009-01-01,6.99,275805,Dovetail Games
['Action'],2014-04-15,9.99,273590,Outrage Entertainment
['Simulation'],2009-01-01,6.99,275806,Dovetail Games
"['Indie', 'Massively Multiplayer', 'RPG']",2014-04-15,9.99,249550,Silk Games
"['Casual', 'Indie', 'RPG', 'Strategy']",2014-04-18,1.99,291790,Kerberos Productions Inc.
['Adventure'],2014-04-08,4.99,288970,Gogii Games
"['Action', 'Indie']",2014-04-08,4.99,286660,48h Studio
"['Action', 'Indie']",2014-04-08,19.99,288370,Born Ready Games
['Adventure'],2014-04-08,4.99,288830,Gogii Games
"['Action', 'Adventure']",2014-04-08,19.99,285160,"Traveller's Tales,Feral Interactive (Mac)"
['Strategy'],2007-05-10,9.99,289580,Lesta Studio
"['Adventure', 'Casual', 'Indie']",2013-11-26,9.99,268810,Teyon
['Adventure'],2014-04-10,4.99,288840,Gogii Games
['Adventure'],2014-04-10,4.99,291630,Easy Co
['Adventure'],2014-04-10,4.99,291640,Gogii Games
['Simulation'],2014-04-10,8.99,222558,Dovetail Games - Trains
['Strategy'],2014-04-10,19.99,205990,Ino-Co Plus
"['Action', 'Indie', 'Strategy']",2014-04-10,2.49,230889,Ronimo Games
"['Action', 'Simulation', 'Strategy']",2014-04-10,69.99,275700,Bohemia Interactive
"['Action', 'Indie', 'Racing']",2014-04-10,3.99,280910,Phoenix Game Studio
['Simulation'],2014-04-10,29.99,258643,Dovetail Games
['Adventure'],2014-04-15,4.99,292670,Gogii Games
"['Adventure', 'Indie']",2014-04-15,9.99,287550,Phoenix Online Studios
['Adventure'],2014-04-15,4.99,292660,Gogii Games
"['Action', 'Indie']",2014-04-15,4.99,280200,Rogue Earth LLC
['Strategy'],2010-08-04,14.99,287070,Slitherine Ltd.
"['Casual', 'Indie', 'Sports']",2014-04-16,4.99,280830,"Yuisy,Exkee"
"['Action', 'Adventure', 'Simulation']",2007-05-11,3.99,289400,Nikita
"['Action', 'Simulation', 'Strategy']",2006-09-08,4.99,289300,Best Way
['RPG'],2009-10-09,3.99,289420,1C Company
['Adventure'],2014-04-16,6.99,289260,Shaman Games Studio
['Strategy'],2005-10-21,3.99,289500,ALTAR Interactive
['Adventure'],2014-04-16,9.99,286540,MagicIndie
['Action'],2014-04-15,0.99,292060,Geoff Keighley
"['Adventure', 'Casual', 'Indie', 'RPG', 'Strategy']",2014-04-16,14.99,286200,Frogdice
"['Action', 'Indie', 'RPG', 'Sports']",2013-08-07,9.99,263740,Lion's Shade
['Adventure'],2014-04-17,4.99,288790,Gogii Games
['Simulation'],2014-04-17,12.99,222635,Dovetail Games
"['Adventure', 'Casual']",1997-10-17,6.99,283980,Humongous Entertainment
['Strategy'],2003-03-10,4.99,277460,Pyro Studios
['Strategy'],2005-05-15,4.99,277450,Pyro Studios
"['Action', 'Adventure']",2014-04-11,9.99,258590,NGD Studios
"['Action', 'Adventure']",2008-09-25,19.99,289620,Creoteam
"['Casual', 'Indie', 'Strategy']",2014-04-11,9.99,267340,Lightmare Studio
"['Casual', 'Simulation']",2011-09-25,4.99,288710,Appmania
['Action'],2014-04-03,1.99,281343,Infinity Ward
"['Indie', 'RPG', 'Strategy']",2014-04-11,1.99,258816,Nomad Games
['Adventure'],2011-04-19,9.99,286480,Cranberry Production
['Action'],2014-04-03,1.99,274122,Treyarch
['Action'],2014-04-03,1.99,274120,Treyarch
['Action'],2014-04-03,1.99,274121,Treyarch
['Action'],2014-04-03,1.99,274123,Treyarch
['Casual'],2011-11-01,4.99,283450,Witan Game Production House
['Simulation'],2014-04-03,12.99,222630,Dovetail Games
"['Action', 'Indie']",2014-03-27,7.99,281860,SITER SKAIN
"['Casual', 'Strategy']",2014-03-27,9.99,265240,FAKT Software Gmbh
"['Action', 'Adventure']",2014-03-27,14.99,282530,MercurySteam
"['Indie', 'Simulation', 'Strategy']",2014-03-27,14.99,280220,Knuckle Cracker
"['Casual', 'Simulation']",2014-03-27,9.99,276220,Sproing
['Casual'],2011-04-01,4.99,283470,Komar Games
"['Action', 'Adventure', 'Indie']",2014-03-27,1.99,269810,Eric Provan - Ayyo Games
['Casual'],2014-03-27,9.99,276430,Independent Arts Software
"['Adventure', 'Indie']",2014-04-15,14.99,264520,Phoenix Online Studios
"['Casual', 'Simulation', 'Sports']",2014-03-27,9.99,276340,Sproing
"['Casual', 'Simulation']",2014-03-27,9.99,276240,Independent Arts Software
"['Casual', 'Simulation', 'Sports']",2014-03-27,9.99,276360,Sproing
"['Casual', 'Simulation', 'Sports']",2014-03-28,9.99,276300,Radon Labs GmbH
['Sports'],2014-03-28,9.99,279460,Neutron Games GmbH
"['Indie', 'RPG', 'Strategy']",2014-03-28,1.99,258815,Nomad Games
"['Action', 'Casual', 'Indie', 'Strategy']",2014-03-28,1.99,270550,Awesome Games Studio
"['Action', 'Indie']",2014-03-28,9.99,264540,Magiko Gaming
"['Indie', 'RPG']",2014-03-28,4.99,265990,Epixx.org
"['Action', 'Adventure', 'Casual', 'Indie', 'RPG', 'Strategy']",2014-04-01,7.99,269490,TreeFortress Games
"['Casual', 'Indie', 'Simulation']",2014-04-01,9.99,265930,Coffee Stain Studios
['Casual'],2014-04-01,4.99,289050,Gogii Games
['Indie'],2014-04-01,1.99,281370,GameORE
"['Action', 'Adventure']",2014-04-01,19.99,267490,Armature Studio
"['Adventure', 'Casual']",2014-04-01,9.99,260570,WizarBox Production
"['Action', 'Adventure', 'RPG']",2014-04-01,2.99,257370,Obsidian Entertainment
"['Action', 'Adventure', 'RPG']",2014-04-01,1.99,257371,Obsidian Entertainment
"['Casual', 'Simulation']",2014-04-02,6.99,246010,Giants Software
"['Casual', 'Simulation']",2014-04-02,9.99,246030,Giants Software
"['Casual', 'Simulation']",2014-04-02,6.99,279090,Giants Software
"['Adventure', 'Indie', 'Simulation']",2014-04-30,4.99,282470,Klei Entertainment
"['Action', 'Indie']",2014-04-02,7.99,227560,Tragnarion Studios
['Audio Production'],2014-03-28,49.99,262610,WaveDNA
"['Adventure', 'Indie', 'RPG']",2014-03-28,14.99,278530,Aldorlea Games
"['Casual', 'Indie', 'Strategy']",2014-03-20,2.99,258850,BlueLine Games
"['Casual', 'Indie', 'Strategy']",2013-11-15,9.99,251210,BlueLine Games
['Action'],2014-03-20,2.99,286920,Modern Dream
"['Design &amp; Illustration', 'Web Publishing']",2014-03-28,29.99,271964,"Celianna,Degica"
"['Indie', 'RPG']",2009-05-28,4.99,269010,Spiky Caterpillar
['Sports'],2011-11-28,3.99,283490,Neutron Games
"['Racing', 'Simulation', 'Sports']",2014-03-28,19.99,256370,Milestone S.r.l.
"['Action', 'RPG', 'Simulation', 'Strategy']",2014-03-21,14.99,266130,"Mighty Rabbit Studios,Gun."
"['Adventure', 'Indie', 'Early Access']",2014-03-24,9.99,269350,Organic Humans
"['Indie', 'Strategy']",2014-03-21,14.99,283000,Wastelands Interactive
"['Action', 'Casual', 'Indie']",2014-03-24,9.99,255340,MagicalTimeBean
"['Action', 'Adventure', 'Indie']",2014-03-24,4.99,243120,Blackpowder Games
"['Action', 'Adventure']",2014-03-21,29.99,252230,"Spark Unlimited,comcept Inc.,Team NINJA"
"['RPG', 'Simulation', 'Strategy']",2014-03-25,14.99,279600,Paradox Development Studio
"['RPG', 'Simulation', 'Strategy']",2014-03-25,1.99,279601,Paradox Development Studio
['Action'],2008-07-22,9.99,281410,Burut CT
"['Action', 'Adventure', 'Casual', 'Indie']",2011-11-03,8.99,281820,Curve Studios
['Action'],2014-03-25,59.99,209160,Infinity Ward
['Action'],2014-03-25,1.99,277670,Infinity Ward
['Action'],2014-03-25,3.99,277675,Infinity Ward
['Action'],2014-03-25,1.99,277672,Infinity Ward
['Action'],2014-03-25,1.99,277676,Infinity Ward
['Action'],2014-03-25,1.99,277674,Infinity Ward
['Action'],2014-03-25,1.99,277673,Infinity Ward
['Action'],2014-03-25,1.99,277677,Infinity Ward
['Action'],2014-03-25,1.99,277679,Infinity Ward
['Action'],2014-03-25,1.99,277678,Infinity Ward
['Action'],2014-03-25,1.99,277671,Infinity Ward
"['Action', 'Adventure']",2014-03-25,7.99,273153,MercurySteam
"['Adventure', 'Indie']",2014-03-25,19.99,265950,White Paper Games
['Action'],2006-12-31,2.99,281260,Digital Fusion
['Action'],2003-11-19,9.99,283330,"Brainbox Games,Hip Games"
"['Action', 'Adventure']",1993-01-01,9.99,283430,Gremlin Interactive
['Strategy'],2010-03-08,2.99,281350,Icehole Games
"['Action', 'Adventure', 'Indie']",2014-03-19,4.99,274560,"Laser Guided Games, LLC"
"['Action', 'Indie', 'Racing']",2012-12-21,9.99,280500,LeGrudge &amp; Rugged
['Strategy'],2011-07-10,19.99,268400,"Flashback Games,The Lordz Games Studio"
['Strategy'],2011-11-02,4.99,279960,"Flashback Games,The Lordz Games Studio"
['Strategy'],2011-12-08,4.99,279961,"Flashback Games,The Lordz Games Studio"
['Strategy'],2013-01-31,4.99,279962,"Flashback Games,The Lordz Games Studio"
['Strategy'],2012-03-08,4.99,279964,"Flashback Games,The Lordz Games Studio"
['Strategy'],2012-10-11,4.99,279963,"Flashback Games,The Lordz Games Studio"
['Strategy'],2012-04-11,4.99,279965,"Flashback Games,The Lordz Games Studio"
['Strategy'],2012-12-04,4.99,279966,"Panzer Corps,The Lordz Games Studio"
"['Action', 'Indie']",2014-03-05,1.99,271670,Four Circle Interactive
"['Action', 'Adventure', 'Indie', 'RPG']",2012-09-11,4.99,277870,Tricktale
['Simulation'],2014-03-05,9.99,273820,United Independent Entertainment GmbH
"['Adventure', 'Casual', 'Indie']",2014-03-05,0.99,263180,The Dept of Silly Stuff
"['Action', 'Adventure']",2003-10-21,9.99,283290,Idol FX
['Action'],2002-09-24,9.99,283390,Rage Software
['Simulation'],2014-03-06,19.99,222607,Dovetail Games
"['Action', 'Free to Play', 'Massively Multiplayer', 'RPG']",2014-03-06,Free to Play,266070,Mechanist Games
"['Adventure', 'Indie']",2014-03-06,5.99,269050,Simogo
"['Action', 'Indie']",2014-03-06,5.99,278930,ASTRO PORT
"['Adventure', 'Casual']",2014-03-06,7.99,277110,Kheops Studio
"['Adventure', 'Casual']",2014-03-06,7.99,277270,Kheops Studio
"['Racing', 'Simulation', 'Sports']",2014-03-06,15.99,272770,Sector3 Studios AB
"['Action', 'Indie', 'Strategy']",2014-03-06,14.99,204530,Rocket Bear Games
