user_id,item_id,recommend,sentiment_analysis,clean_date
76561198089722795,239660,True,2,2014-06-13
76561198089735322,440,True,1,2013-11-28
FrammyCryZ,440,True,1,2013-10-08
76561198089768915,332800,True,2,2015-02-26
76561198089815482,391270,True,2,2015-08-08
zvanik,200210,True,2,2014-02-14
76561198089821852,230410,True,2,2013-12-22
manaplus,113400,True,0,2013-12-25
76561198089826024,570,True,2,2013-12-20
BlakeyJunkie,221100,True,2,2014-04-13
ScORpioET,550,False,2,2015-11-23
Bigmama1,4000,True,1,2014-08-02
76561198089846453,261530,True,0,2014-07-29
76561198089848099,550,True,2,2013-12-30
URMOTHERISASPY,72850,True,2,2014-04-23
slevin123za,440,True,1,2014-02-12
76561198089876886,4000,True,1,2015-07-20
smittywerbenjabermanjensen,4000,True,2,2014-09-18
76561198089900832,203160,True,2,2015-09-03
76561198089905857,105600,True,2,2015-05-30
76561198089913156,63380,True,2,2014-06-24
76561198089915927,730,True,1,2014-12-20
Sucodebanana,48700,True,1,2015-02-28
XIRUS_PWNS,244870,True,2,2014-01-24
nu7,730,True,2,2014-09-21
76561198089936845,570,True,1,2014-09-02
76561198089939807,630,True,1,2014-01-22
FreshDi,45770,True,0,2015-02-27
76561198090001818,730,True,1,2015-05-01
Ands15,730,True,2,2015-06-27
76561198090089821,202970,True,1,2014-01-13
76561198090092678,10150,True,2,2014-01-11
DaP3rs0nGuy12,233720,True,2,2014-04-06
76561198090129532,208090,True,2,2014-04-07
76561198090142281,224600,False,1,2014-12-10
giandeath,51100,True,1,2014-01-30
76561198090216265,730,True,1,2015-07-13
76561198090219991,440,True,1,2015-04-14
76561198090222300,208090,True,1,2014-02-26
gunslinger101,440,True,2,2013-12-25
76561198090236445,730,True,2,2014-04-09
76561198090295377,4000,True,0,2014-12-30
76561198090327701,570,True,1,2014-02-25
76561198090331907,200510,True,2,2013-12-13
howdafuq,233630,True,2,2014-05-30
76561198090356834,32370,True,2,2013-08-12
76561198090367828,440,True,2,2014-02-19
DTNChannel,4000,True,2,2015-08-08
76561198090393261,33230,False,0,2015-06-23
76561198090406732,730,True,0,2014-11-10
natedrake4,261030,True,2,2014-01-27
motherfuckingtotoro,291480,True,2,2015-06-06
76561198090455022,331470,True,2,2014-12-15
76561198090457693,227940,False,1,2015-11-21
76561198090460736,304050,True,1,2015-08-08
ZennyAckbar,105600,True,2,2013-05-07
MEIMEIMEI,1250,True,1,2014-04-01
76561198090502308,304930,True,2,2014-12-17
RazorSpark,211820,True,1,2013-12-15
GomuArg,35140,True,1,2013-12-08
76561198090560137,440,True,2,2013-06-05
sinornis,440,True,0,2013-12-07
76561198090578159,630,True,2,2014-01-05
puhak,72850,True,0,2015-02-15
76561198090621006,230410,True,2,2015-06-21
robustra,440,True,1,2013-07-18
76561198090629940,440,True,1,2014-05-04
76561198090650669,243870,True,2,2014-04-16
76561198090660044,8930,True,2,2013-07-17
WhyYouChekinHimOutHuh,234670,True,0,2014-01-21
76561198090682676,72850,True,2,2014-01-02
EviltonBOT,224260,True,1,2015-08-17
76561198090722493,330710,True,2,2014-11-18
76561198090724038,440,True,2,2014-01-09
JonesD2017,218230,False,0,2013-05-10
76561198090760162,105600,True,2,2014-07-02
L_iS_De_Best,730,True,2,2014-04-13
scaryoffice,230410,True,0,2013-12-18
Z427,341720,True,0,2015-01-27
76561198090805056,113400,True,1,2013-12-27
chicanery101,440,True,1,2014-06-29
76561198090839738,4500,True,2,2014-02-28
clear_silver,221100,True,0,2014-08-29
Lotharrock,440,True,0,2014-04-14
dewsy123,440,True,2,2013-05-14
76561198090851230,440,True,0,2014-03-24
Elizabeth_007,239160,True,2,2014-04-05
MS005,620,True,2,2014-01-29
samgamerbrboladao,206210,True,1,2013-12-07
hipsterbunny,208090,False,0,2014-01-31
76561198090932287,440,True,1,2014-02-02
KynanDoesMC,15700,True,2,2014-06-23
76561198090949532,250600,True,1,2014-02-16
NeonEcho,730,True,2,2014-12-13
76561198091016047,212480,True,1,2013-12-06
whatsnot,34880,True,2,2014-03-09
jasmine-is-fab-not-rlly,220780,True,1,2013-08-24
mfor,730,True,1,2014-10-24
76561198091053426,440,True,2,2014-07-24
76561198091095932,730,True,2,2015-10-04
76561198091097773,223710,True,1,2015-02-02
76561198091108888,200260,True,2,2014-07-29
76561198091110290,550,True,1,2014-05-20
theaagamer75lifestyle,4000,True,2,2013-12-15
usocrackedouocu,307070,True,1,2015-12-24
76561198091116626,209650,True,2,2015-02-05
marco_9808,203140,True,1,2014-12-25
76561198091131449,550,True,0,2013-12-26
76561198091146515,304930,True,2,2014-09-02
76561198091169175,113400,True,1,2013-12-23
76561198091169263,208090,True,1,2014-06-19
76561198091171400,440,True,1,2014-11-02
HondasAreGay,238960,True,2,2015-10-24
Snowy427,440,True,1,2015-12-26
76561198091213907,98200,True,2,2014-06-20
76561198091216652,440,True,2,2015-09-08
dante67971,239450,True,2,2014-08-09
76561198091250353,109400,False,0,2013-12-08
76561198091259632,550,True,0,2014-01-11
Baaakkaaa,730,True,2,2015-01-14
hideyukizkung,206420,True,1,2013-11-29
76561198091296461,99900,True,2,2014-03-28
Zordick,333930,True,1,2015-06-03
Lavaginator,207140,False,2,2013-12-04
76561198091325036,440,True,1,2014-12-23
76561198091344363,440,True,2,2014-02-24
caydrobertson,4000,True,2,2013-12-23
76561198091378623,440,True,2,2013-12-25
76561198091384609,304930,True,1,2015-01-01
xUnkaNinjazZz,730,True,2,2014-08-17
EndlessAbyss,409670,True,2,2015-10-28
76561198091416716,241640,False,0,2015-03-07
76561198091429493,108710,True,0,2014-02-28
Dedle3,55140,True,2,2013-12-15
Shadowcyhte,206420,True,1,2015-03-20
S0ulHD,730,True,2,2015-04-06
FondlesTheScout,440,True,2,2015-02-15
76561198091488628,570,True,2,2014-01-26
76561198091493184,440,True,0,2014-02-24
pepoones,440,True,2,2014-04-01
4545648,440,True,2,2013-12-10
shaizerzzz,224540,True,2,2015-04-14
mcjack943,202970,True,2,2014-04-02
dojija,730,True,1,2015-10-04
pedropyro,550,True,0,2014-03-10
76561198091548646,440,True,1,2013-11-30
76561198091558466,113200,True,0,2014-02-06
TTaka,211420,False,2,2014-06-28
mark2216,440,True,1,2013-12-05
synergythisshit,49520,True,2,2014-02-06
jacobissoawesomeateverything,346010,True,2,2015-03-25
SHUDOUGH,440,True,0,2014-10-08
maudeex71,730,True,1,2015-01-24
aliciaj,400,True,2,2014-06-19
76561198091610400,113200,True,0,2015-01-21
76561198091612238,230410,True,2,2014-11-24
huntervxx,730,True,2,2015-06-13
haballman,730,True,2,2015-01-18
pumpkinpulp,203770,True,1,2015-02-28
2JZEEEEBABY,234630,True,2,2015-09-26
011111135489484797,240,True,2,2013-12-10
76561198091681013,440,True,1,2013-12-14
76561198091694133,72850,True,2,2013-12-05
AwesomeSauces101,4000,True,2,2014-06-13
76561198091738673,105600,True,2,2014-01-19
Egplnt,388090,True,2,2015-07-24
PatoMeh,105600,True,1,2015-10-14
76561198091755029,208090,True,2,2014-04-07
iamwatchingyoubywindow,218230,True,2,2015-10-22
Trader_Frosty,31280,True,2,2014-04-01
sniperwolfez,252490,True,2,2014-05-13
76561198091787257,550,True,2,2013-12-29
itsabeeluigi,40800,True,2,2014-02-02
76561198091795062,221100,True,2,2014-01-11
54546545,252490,True,1,2014-01-27
xXFusionDogzXx,253710,False,1,2015-10-14
Dada734,107410,True,1,2014-10-07
76561198091826904,270550,False,0,2014-06-05
chikens,440,True,1,2013-06-26
76561198091852462,730,True,2,2015-12-27
76561198091872904,208090,True,2,2014-01-22
Muntorry,221100,True,1,2014-05-05
76561198091895259,211500,False,0,2015-06-02
76561198091898889,218230,True,2,2015-07-08
BNCFan,250760,True,1,2014-07-31
76561198091947429,104700,True,2,2013-12-02
huyrua,304930,True,2,2014-07-27
76561198091972169,440,True,1,2014-06-21
76561198091974824,440,True,1,2013-12-19
76561198091976678,238460,True,0,2015-06-20
PLZACCEPTTHEURL,440,True,2,2014-06-20
76561198091995282,1250,True,1,2013-12-28
76561198092003845,247730,True,2,2014-02-13
76561198092020961,252490,True,2,2015-10-24
alfie_cee,245550,True,2,2014-08-07
76561198092050517,312150,True,2,2015-07-05
76561198092058318,259080,True,1,2013-12-19
76561198092064357,220240,True,2,2014-01-22
76561198092064451,218060,True,2,2014-03-21
nimatha,230410,True,2,2013-12-14
76561198092078915,72850,True,2,2013-12-28
23Batman05,63380,True,2,2014-06-30
76561198092096760,440,True,2,2014-01-06
76561198092122093,301520,True,2,2014-10-20
76561198092148962,230050,True,2,2014-09-08
___XxButtHolexX___,230410,True,2,2014-06-11
felixguard12,550,True,1,2014-04-15
C628VJF01,22380,True,0,2014-10-04
chobbavacbanned,570,True,2,2013-07-20
kuaspereira,202970,True,1,2014-08-28
09876543231,550,True,2,2014-01-08
SirCanadianGuy,440,True,2,2015-10-10
shitbitxhz,570,True,2,2014-04-04
76561198092216068,363970,True,2,2015-05-22
76561198092216405,230230,True,1,2014-06-30
z_ash_z,570,True,2,2015-04-08
Bukky,730,True,2,2014-03-18
76561198092229748,227940,True,2,2015-09-04
76561198092235082,72850,True,1,2014-06-29
76561198092242919,550,True,1,2014-02-09
PandasBeSwagLiek,4000,True,2,2013-12-14
76561198092278847,207610,True,0,2015-12-15
fiTcherino,440,True,2,2014-06-01
76561198092297803,49520,True,1,2014-02-08
amabsoluzt,440,True,2,2014-10-06
76561198092341441,207230,True,1,2014-04-27
76561198092363101,224540,True,2,2014-08-06
76561198092377526,236390,True,2,2014-06-26
76561198092398769,440,True,1,2014-06-17
76561198092407908,440,True,2,2014-02-23
bendakiller,730,True,1,2015-05-17
walrusjesus,327890,True,2,2015-06-28
GornTH,730,True,1,2014-01-04
RagerGamer212,227300,True,2,2014-12-17
stocky55,440,True,2,2015-01-16
Spoder_XaXX,296470,True,2,2014-09-20
76561198092473728,227940,False,0,2014-07-14
beccsbarney2013,440,True,2,2013-06-26
76561198092501010,322170,True,2,2015-09-30
Nitoxis,304930,True,2,2014-07-10
23974656456,300380,True,2,2014-11-27
76561198092545243,730,True,0,2014-07-04
76561198092559916,440,True,2,2014-09-30
76561198092564032,730,True,1,2014-10-12
Themonsteringoo,1250,True,1,2014-12-21
76561198092589283,730,True,1,2014-08-08
SadHon127Steam,440,True,2,2014-12-04
76561198092623837,9900,True,2,2014-04-09
76561198092635332,550,True,2,2014-01-05
PartNoxious,205100,True,2,2014-01-26
frankenstien1251,440,True,2,2015-03-21
76561198092695661,49520,True,1,2014-09-19
76561198092750032,48700,True,2,2014-04-07
Llucsankiss,208090,True,1,2014-03-26
76561198092796694,304930,False,0,2015-05-10
76561198092798425,99900,True,1,2013-12-29
76561198092814591,440,True,2,2014-03-28
tenryuu_no_hokou,104900,False,2,2014-07-28
76561198092973654,440,True,2,2013-12-16
moustachecashstash,265930,True,2,2014-11-29
76561198093043200,209870,True,2,2013-12-10
FURYDICE12,4000,True,2,2015-06-22
ShadowBlade44RTM,4000,True,2,2013-12-07
76561198093066459,206210,True,2,2015-11-26
76561198093068088,8930,True,0,2014-01-12
76561198093069589,4000,True,2,2013-12-27
Feel_Good_Inc,730,True,2,2015-01-12
leng100,6860,True,2,2014-01-25
76561198093094168,227940,True,0,2015-09-20
76561198093136680,274900,True,2,2015-08-29
ZicoSteam,266010,True,2,2015-11-04
errro474,206210,True,1,2013-12-15
bp1000,440,True,2,2013-12-05
76561198093152725,304930,True,1,2014-07-18
76561198093153432,72850,True,2,2014-07-01
fuckitm8,365670,True,2,2015-05-22
76561198093156419,212160,True,2,2015-07-11
xilonz,238460,True,1,2014-12-20
76561198093158990,298110,False,2,2015-06-23
76561198093161734,47410,False,1,2013-12-19
76561198093167105,8980,True,2,2014-06-21
76561198093179649,242760,True,2,2014-12-31
76561198093209700,304930,True,2,2014-07-15
76561198093248844,230410,True,1,2014-02-15
76561198093250521,730,True,1,2014-06-28
DSPITERI,730,True,2,2014-08-16
76561198093261278,224460,True,2,2015-03-31
76561198093261921,245550,True,2,2014-03-31
NotForPikachu,220860,True,2,2013-09-30
76561198093265892,218620,True,2,2014-06-27
76561198093269733,440,True,2,2014-06-23
76561198093272625,258160,True,1,2015-07-05
76561198093283574,51100,False,0,2013-12-09
76561198093283652,440,True,1,2014-06-18
76561198093284207,730,True,2,2015-08-14
76561198093289103,221040,True,2,2015-09-23
76561198093295500,570,True,2,2014-04-21
danielpaolucci,440,True,2,2014-08-18
76561198093374278,239820,True,2,2014-06-19
76561198093386811,234310,False,1,2014-06-17
76561198093437165,550,True,2,2014-12-29
IndonesianGamerHD,440,True,1,2013-12-24
ravijay1234,440,True,2,2014-07-06
Thisbananaistastyfam,239140,True,2,2015-06-29
76561198093478636,17500,True,1,2014-04-02
TnyLS,1250,True,1,2014-07-29
76561198093505849,72850,True,2,2014-04-14
76561198093507873,304930,True,2,2014-08-11
themajesticlemon,205080,False,0,2013-12-31
76561198093537015,4000,True,1,2014-08-28
76561198093541789,48705,False,2,2015-08-21
69madman,31280,True,2,2014-07-07
dbctvhdofficial,220780,True,1,2013-12-19
shadowteddy101,212680,True,2,2015-04-22
76561198093557146,9200,True,2,2013-06-05
76561198093560216,35450,True,1,2014-06-20
76561198093567765,440,True,2,2014-09-25
76561198093568871,440,True,2,2014-06-30
76561198093575256,249130,True,2,2013-12-22
76561198093584099,550,True,1,2014-03-07
Specied,570,False,0,2014-07-05
76561198093624785,49520,True,2,2014-09-13
76561198093633422,236110,True,1,2015-10-16
MagmaCIaw,440,True,2,2014-11-29
Nickelodeon1337,223710,True,1,2015-09-27
Jacky-C,1840,True,2,2014-09-02
HecticPCGamer,236390,True,2,2013-10-28
76561198093659817,440,True,2,2014-07-30
_GrinFlame_,4000,True,2,2015-06-03
76561198093684803,204100,True,1,2014-07-07
76561198093725111,291480,True,2,2014-07-03
flybox346789,440,True,1,2014-04-29
76561198093736412,730,True,1,2015-05-21
76561198093737741,9480,True,2,2013-12-01
76561198093739334,346110,True,2,2015-08-01
76561198093769658,271290,True,0,2014-06-03
MiniCritZ,570,True,2,2015-06-06
76561198093792318,218620,True,2,2014-03-10
76561198093815606,322070,True,1,2014-10-29
76561198093818820,300,True,2,2014-12-29
76561198093825245,224260,True,0,2014-11-13
76561198093826511,222750,True,1,2015-09-20
76561198093833194,440,True,0,2014-07-25
76561198093835298,12210,False,0,2014-04-14
76561198093838682,440,True,1,2015-02-02
76561198093918831,206420,True,2,2014-01-19
76561198093923987,70000,True,0,2013-12-14
toweringpillarofgreen,99900,True,2,2013-12-01
lucas10033,440,True,1,2013-12-13
76561198093955352,440,True,0,2014-04-27
76561198093963443,104900,True,1,2014-02-21
76561198093992124,440,True,0,2015-07-30
76561198094024142,440,True,2,2013-11-28
76561198094024364,205100,True,2,2013-12-19
76561198094037257,243870,True,0,2014-06-17
30102002,730,True,2,2014-05-23
76561198094051172,42160,True,2,2014-02-04
76561198094062762,236390,True,2,2014-05-09
76561198094071373,207230,True,2,2013-12-30
Vxslayer,202970,False,1,2014-05-08
76561198094149935,200710,True,2,2014-01-16
76561198094162039,318791,False,0,2015-03-06
76561198094176685,440,True,1,2015-04-19
76561198094184873,22380,True,0,2014-08-04
Cheubajjang,440,True,1,2014-08-10
Aggzz91,35450,True,2,2014-11-29
76561198094243372,218230,True,2,2013-12-13
76561198094247822,440,True,2,2015-11-28
Namesy10,212680,True,2,2013-12-29
76561198094283454,206420,True,2,2014-10-18
blastc123,325100,True,1,2014-11-08
Skye04,233630,True,2,2014-05-26
76561198094345295,99900,True,1,2014-04-27
76561198094350896,304930,True,1,2014-08-19
ProfessionalAssFace,113200,True,2,2013-11-29
76561198094368675,730,True,2,2015-04-07
HundaoPlay,219740,True,2,2015-05-15
76561198094395257,227940,True,2,2015-04-19
76561198094397698,4000,True,2,2014-07-08
gost555,4000,False,0,2013-12-02
76561198094417840,218330,True,1,2013-12-02
Bellakoelquelee,218330,True,2,2014-08-13
76561198094426674,4000,True,0,2014-06-12
76561198094438867,440,True,2,2014-06-22
ThePanda123,266430,False,0,2014-09-27
BEKAST,730,True,2,2015-09-25
76561198094457617,570,True,2,2014-01-31
-Ultrix,70,True,2,2014-01-27
76561198094471302,227560,True,2,2014-05-04
76561198094511613,230410,True,2,2014-01-14
76561198094523451,244850,True,2,2014-09-11
76561198094533668,440,True,2,2014-07-12
76561198094544716,440,True,2,2014-06-27
Aniemesocute,440,True,2,2013-12-28
76561198094579576,200510,True,2,2015-12-27
RimEmiR,290830,True,1,2015-01-19
76561198094611693,250420,True,2,2013-12-19
76561198094623726,105600,True,2,2014-07-03
76561198094639852,202170,True,2,2013-10-06
76561198094653273,208090,True,2,2014-04-05
420BlazeItMLG,730,True,0,2015-06-19
76561198094671333,306830,True,2,2014-10-27
76561198094673961,440,True,2,2014-01-09
76561198094722660,98400,True,0,2015-11-14
Illusion_Meng,440,True,1,2014-07-04
76561198094780836,730,True,1,2015-01-10
limjunhong085,285920,True,2,2015-12-28
76561198094838512,218620,False,1,2014-04-11
thomasbolch,332310,True,2,2015-10-07
bobbychin,259080,True,2,2014-06-26
76561198094860495,224540,True,2,2014-03-01
lowkeytryhard,252490,True,2,2015-02-07
komegalletas,230410,True,2,2014-01-10
76561198094932472,212070,True,2,2014-01-18
76561198094960016,224260,True,1,2014-04-17
exLightning,113200,True,2,2013-09-30
76561198095005075,232090,True,2,2015-09-08
JustHacksNoSkill,104900,True,2,2014-03-16
gamingninjer,17460,True,2,2013-10-25
76561198095035915,242720,False,0,2014-05-24
lomocampero,105600,True,1,2014-05-01
76561198095119764,63380,True,2,2014-06-05
76561198095124187,4000,True,2,2014-10-08
76561198095148817,440,True,2,2014-02-10
76561198095153484,48190,True,2,2014-01-08
76561198095160053,240,True,2,2015-06-12
76561198095169213,730,True,2,2014-04-01
BonnieMTD,400,True,2,2015-06-07
megatrom2000,440,True,1,2015-06-18
76561198095204879,233630,True,0,2015-08-20
76561198095206391,12110,True,1,2015-10-07
TomWays,730,True,1,2015-12-15
76561198095217647,113400,True,2,2015-07-22
XTMLONNER,440,True,2,2014-01-06
76561198095222384,550,True,2,2014-07-08
mamat08,440,True,2,2013-08-12
76561198095229758,4000,True,2,2014-01-28
belowzerozaki,4000,True,2,2015-03-18
76561198095249718,230410,True,2,2015-09-01
76561198095259560,240,True,2,2014-11-28
COMPA_WELCOME,440,True,0,2014-10-24
76561198095271002,440,True,2,2013-06-25
76561198095317606,107900,False,1,2013-12-10
76561198095318446,4000,True,2,2015-06-29
datmuffinfeel,221100,True,1,2014-01-30
zakkozak,204360,True,2,2014-06-05
76561198095394823,17390,True,2,2014-09-21
76561198095403022,223710,False,1,2014-03-14
bumlickthrower69,550,True,2,2014-02-12
pooxbox,304050,False,0,2015-09-19
76561198095426279,1250,False,1,2014-03-17
76561198095441194,24200,True,2,2014-07-12
hanjunethehacker,550,True,2,2014-01-03
76561198095448607,250900,True,0,2015-03-08
on99xd,440,True,2,2014-08-16
isse7enfold5,234670,True,1,2015-07-29
76561198095467701,302830,True,1,2015-03-10
mdyxxxx,271590,True,1,2015-04-14
76561198095481393,550,True,2,2014-03-17
76561198095494508,244770,True,2,2015-03-23
76561198095494678,238460,True,1,2014-12-01
Twerking49,242050,True,2,2014-01-13
76561198095526354,440,True,1,2013-12-16
76561198095562061,440,True,2,2013-11-27
76561198095647149,440,True,1,2013-07-19
76561198095653552,230410,True,2,2015-09-22
76561198095656344,730,True,2,2015-08-02
76561198095659852,49520,True,1,2013-11-29
76561198095660414,208090,False,2,2014-05-06
76561198095682416,252490,True,1,2014-09-07
ThanosIsGreat,214490,True,2,2014-12-08
76561198095685006,440,True,1,2013-12-27
76561198095724838,346900,True,1,2015-04-05
76561198095725786,620,True,2,2014-02-28
ImUnkS,209870,True,2,2013-12-19
76561198095765572,200210,True,0,2014-07-05
76561198095767190,221100,False,1,2014-04-19
FandyRiski,550,True,2,2013-12-25
minosgt,440,True,1,2015-03-18
76561198095839093,4000,True,2,2013-12-30
JuanWayToTheTop,233720,True,2,2014-01-09
76561198095846048,620,True,2,2015-12-07
Bazzui,107410,True,2,2014-10-29
76561198095857280,440,True,1,2013-12-20
76561198095862530,440,True,2,2014-09-10
76561198095874772,262410,True,1,2014-07-02
76561198095902650,105600,True,2,2014-03-29
InspyrBOI,550,True,1,2015-02-13
76561198095919114,243870,True,0,2014-07-21
76561198095921346,207230,True,2,2013-07-05
76561198095924536,230410,True,1,2015-12-27
76561198095926289,271290,True,2,2014-05-09
76561198095928099,730,True,2,2015-01-28
3X5G3,212800,True,2,2013-12-09
chodelife,335240,True,2,2015-02-06
Salvotore,730,True,1,2015-01-12
Pizzanile,440,True,2,2014-01-31
76561198095947504,730,True,2,2014-08-02
FestiveKillerBear,730,True,2,2015-04-05
STAELEVEN,43160,True,2,2014-08-27
76561198095979004,113200,True,2,2014-07-27
76561198095980012,304930,True,1,2014-07-27
76561198095985054,209873,False,1,2014-10-31
XablauPTBR,304930,True,2,2014-07-27
TherDarkImmortal,109400,True,2,2013-12-22
76561198096025044,730,True,1,2015-10-13
HarrisonDealSteam,240,True,2,2013-12-15
76561198096032572,304930,False,2,2014-10-13
76561198096044900,440,True,2,2015-11-10
VictoryIsThievery,293010,True,2,2015-06-19
76561198096059368,8930,True,2,2014-06-22
76561198096095430,206210,True,1,2014-03-29
76561198096112668,201870,True,2,2015-11-19
OpaopapaGamer,224260,True,2,2015-06-28
Bonk_Cure,312990,True,1,2015-04-27
xadversary,730,True,2,2015-01-15
76561198096143818,550,True,2,2013-07-21
76561198096146616,440,True,2,2014-02-24
76561198096157048,35140,True,2,2014-02-07
samurottman,250760,True,1,2014-07-23
76561198096176845,200710,True,2,2014-01-15
jtrigueros03ohyeah,440,False,1,2015-06-12
76561198096221528,440,True,1,2014-08-09
lewie416,226700,False,2,2014-03-18
joshokan,203160,True,2,2014-12-28
76561198096257768,440,True,2,2014-08-31
76561198096268241,230410,True,1,2013-11-29
76561198096279435,230410,True,2,2015-03-16
anticampertrue,570,True,1,2014-03-15
76561198096407403,440,True,2,2014-11-01
76561198096436727,42910,True,2,2013-12-09
76561198096447440,440,True,2,2014-03-28
76561198096458693,730,True,1,2014-09-29
craigsuxatgames,224260,True,0,2015-04-03
76561198096510963,47890,True,0,2014-10-12
Lorazx,221910,True,2,2014-01-31
76561198096565807,440,True,2,2013-11-28
amillionlemons,313120,True,2,2015-03-16
Basti_FCB1,440,True,2,2013-12-30
76561198096596971,570,True,1,2014-02-09
toukly,224260,True,1,2013-12-06
76561198096632715,440,True,2,2013-11-29
76561198096634664,227940,True,1,2015-02-23
mewdetta,440,True,2,2013-09-09
76561198096678177,570,True,0,2014-07-08
76561198096683619,440,True,1,2014-06-14
76561198096717859,49520,True,2,2014-02-10
76561198096719713,304930,True,1,2014-08-29
Its-time-for-Jack-to-let-it-rip,317470,True,2,2014-08-14
76561198096734926,550,True,2,2015-01-03
76561198096745990,248570,False,0,2014-06-18
rockberry,8870,True,2,2014-03-25
Rikoko,31280,True,2,2014-06-20
76561198096771953,570,True,2,2014-10-09
76561198096805950,262410,True,2,2015-05-27
kronos1423,440,True,2,2014-01-05
julezislive,240,True,2,2014-10-18
maskthiefsenpai,256410,True,1,2014-07-18
76561198096840499,297512,True,2,2015-03-11
76561198096878685,104900,False,1,2014-04-13
51041,730,True,2,2013-12-07
76561198096902206,440,True,1,2014-01-16
KnifeSkin,570,True,1,2015-06-29
76561198097062795,284160,True,2,2015-10-04
76561198097153372,376870,True,2,2015-10-14
AdriProMataTodos,218620,True,2,2014-04-13
76561198097165402,1250,True,2,2013-11-29
76561198097166040,252490,True,2,2014-04-14
Epula_Daug,230410,True,0,2013-12-05
kawaiigrillcutielover,730,True,1,2015-06-06
76561198097188738,570,True,2,2013-12-20
76561198097194571,105600,True,2,2014-10-26
76561198097195766,355840,False,1,2015-12-22
76561198097208062,304930,True,2,2015-09-21
The_Dragon_Spartan,304930,True,2,2014-08-20
DemoichiDeidara,205650,True,2,2014-07-04
ZeroGaming_aus,440,True,2,2014-03-18
locheyg,238460,True,2,2014-07-07
radcool3,440,True,2,2014-02-13
Justinkak,107410,True,2,2015-11-28
rare373,207610,True,2,2014-01-10
ultimategamerbr101,17520,True,1,2014-01-10
76561198097408489,206500,True,1,2014-05-14
AdoptedChicken,4000,True,2,2015-07-08
boxofcrits,220200,True,2,2014-06-17
monkeymoodleloo,221640,True,2,2015-02-13
Jersssh,730,True,1,2015-01-05
HemanLam,570,True,1,2013-07-26
mattsumus,223710,True,2,2013-09-28
Riverishot,252490,True,2,2014-09-02
76561198097679918,440,True,2,2014-02-12
76561198097704419,730,True,2,2015-12-10
76561198097717253,252490,True,2,2014-03-16
76561198097726933,200210,True,2,2014-02-06
McCatson,4000,True,1,2015-03-06
REPTILIAN-BROTHERHOOD,730,True,2,2015-09-10
76561198097736628,570,True,1,2015-01-31
76561198097737597,440,True,1,2014-02-08
death-comes,304930,True,2,2015-08-19
76561198097768337,242860,True,2,2015-05-24
76561198097770024,440,True,0,2013-12-24
verysugoi,212160,True,1,2014-07-23
76561198097798959,236390,True,1,2013-12-18
76561198097799802,245130,True,1,2013-12-26
johnshere,48700,True,2,2015-01-09
76561198097809601,41070,True,0,2015-12-08
76561198097851250,4000,True,2,2015-09-11
76561198097860960,108600,True,2,2015-01-23
mememmeems,730,True,2,2015-10-23
76561198097908877,113400,True,2,2014-01-26
76561198097913004,440,True,2,2014-08-17
fuckingcocksuka,51100,False,0,2014-09-21
76561198097925653,49520,True,2,2014-02-10
aids101tonight,4000,True,2,2014-03-21
76561198098029716,440,True,1,2014-02-15
76561198098039615,8190,True,2,2013-12-19
76561198098051721,72850,True,2,2013-12-28
76561198098082583,274190,True,1,2015-06-12
76561198098092348,211820,True,2,2015-02-21
76561198098137546,550,True,1,2014-01-18
76561198098152088,4000,True,1,2013-12-26
jayacheal,620,True,1,2013-08-05
DiamondAthority,219740,True,2,2014-10-19
76561198098180949,200210,True,2,2014-02-28
76561198098189754,227700,True,2,2014-09-26
swag-iwnl-,242720,False,0,2014-05-31
76561198098203238,570,True,2,2014-06-21
76561198098215525,44320,True,2,2015-01-15
76561198098270025,440,True,1,2013-12-09
deamolitia,227300,True,2,2014-12-20
76561198098273392,370100,False,0,2015-09-04
pentagrampa,570,True,1,2014-09-21
PI312,440,True,1,2013-12-20
76561198098314442,550,True,2,2014-06-27
76561198098334333,236390,True,1,2014-06-28
76561198098351244,440,True,2,2013-12-02
MsVen,226980,True,2,2013-07-24
TheAmazingPotato,240,True,2,2015-11-26
76561198098359018,223670,True,2,2014-03-22
Doglover12,440,True,2,2014-01-03
RpblikaSrbja,224260,True,1,2013-12-15
TheDarkFreeman,440,True,2,2014-08-28
76561198098402417,315640,True,2,2015-01-30
JunglisJust-M-tlifewithmegg,254480,True,2,2014-05-23
76561198098447454,221100,False,2,2015-04-23
76561198098453611,550,True,2,2014-03-18
LeoNoHomo,219870,True,1,2014-01-10
76561198098456831,730,True,2,2013-12-17
76561198098467152,4000,True,2,2013-12-05
76561198098469568,99900,True,2,2014-05-20
76561198098492598,239140,True,2,2015-03-13
76561198098497224,252490,True,2,2014-03-10
76561198098502812,259080,True,1,2013-12-17
76561198098526969,200210,True,2,2014-03-28
herseyboy,285160,True,0,2015-01-31
76561198098542735,304930,True,1,2015-03-29
TheSadEmoKid,224260,True,2,2013-11-15
76561198098572915,45700,True,1,2014-07-02
76561198098661642,298630,True,2,2015-03-29
76561198098675575,265930,True,2,2014-07-02
fuzznuzzed,550,True,2,2014-01-04
76561198098681152,730,True,1,2014-06-19
76561198098719525,222900,True,2,2015-03-28
76561198098839441,1250,True,1,2014-12-03
76561198098840056,213610,True,2,2014-12-24
76561198098845763,230410,False,2,2014-11-13
zerzang,24740,True,1,2014-01-16
76561198099044926,236390,True,1,2014-01-05
